distortion,actual_psnr,cnn_predicted,brisque_predicted,cnn_error,brisque_error
Stripe_s005,26.25,26.21,53.96,0.04,27.71
Stripe_s005,27.07,29.22,52.41,2.15,25.34
Stripe_s005,26.02,25.37,53.59,0.65,27.57
Stripe_s005,26.38,26.17,53.93,0.2,27.55
Stripe_s005,25.92,25.78,54.6,0.13,28.68
Stripe_s005,25.68,25.82,53.59,0.14,27.91
Stripe_s005,25.85,25.67,55.22,0.17,29.37
Stripe_s005,26.37,26.55,49.16,0.17,22.79
Stripe_s005,26.43,27.18,52.58,0.75,26.14
Stripe_s005,26.13,26.8,52.51,0.67,26.39
Stripe_s005,26.4,26.1,55.08,0.31,28.68
Stripe_s005,26.21,25.35,53.48,0.87,27.26
Stripe_s005,25.72,26.01,54.83,0.29,29.11
Stripe_s005,26.35,26.58,52.69,0.23,26.34
Stripe_s005,25.7,26.32,55.23,0.62,29.53
Stripe_s005,26.7,27.64,53.87,0.93,27.17
Stripe_s005,26.81,26.23,53.39,0.58,26.58
Stripe_s005,26.2,26.46,53.43,0.26,27.23
Stripe_s005,26.45,25.99,53.71,0.46,27.26
Stripe_s005,26.12,25.72,52.8,0.4,26.68
Stripe_s005,26.07,25.98,53.62,0.1,27.55
Stripe_s005,25.85,26.19,53.14,0.33,27.28
Stripe_s005,26.71,26.04,52.14,0.67,25.44
Stripe_s005,25.74,25.41,54.2,0.33,28.46
Stripe_s005,26.21,25.77,54.42,0.44,28.21
Stripe_s005,26.01,25.96,52.13,0.05,26.12
Stripe_s005,26.5,26.59,52.77,0.09,26.28
Stripe_s005,25.92,25.79,51.25,0.13,25.33
Stripe_s005,26.55,26.64,53.5,0.09,26.95
Stripe_s005,25.82,27.17,51.66,1.35,25.84
Stripe_s005,26.37,25.89,53.74,0.48,27.37
Stripe_s005,26.23,25.87,54.18,0.36,27.95
Stripe_s005,26.41,26.26,51.98,0.14,25.57
Stripe_s005,26.66,25.51,51.66,1.14,25.01
Stripe_s005,26.56,26.33,53.8,0.23,27.23
Stripe_s005,25.81,25.77,53.63,0.04,27.83
Stripe_s005,26.21,25.26,53.58,0.95,27.37
Stripe_s005,25.99,26.19,52.17,0.19,26.17
Stripe_s005,26.15,26.1,53.85,0.06,27.69
Stripe_s005,26.09,28.47,52.44,2.38,26.35
Stripe_s005,26.43,26.56,52.71,0.13,26.28
Stripe_s005,26.43,29.52,54.31,3.09,27.88
Stripe_s005,25.59,26.44,51.96,0.86,26.37
Stripe_s005,26.38,26.87,53.91,0.49,27.53
Stripe_s005,26.37,26.18,53.5,0.19,27.12
Stripe_s005,25.75,24.15,55.12,1.59,29.37
Stripe_s005,25.94,25.95,54.41,0.01,28.47
Stripe_s005,26.21,25.23,55.04,0.98,28.83
Stripe_s005,26.09,26.33,53.0,0.24,26.91
Stripe_s005,26.25,25.69,55.76,0.56,29.51
Stripe_s005,26.36,25.95,52.95,0.41,26.6
Stripe_s005,25.94,26.02,54.05,0.08,28.12
Stripe_s005,26.59,34.22,52.15,7.64,25.56
Stripe_s005,26.36,26.07,53.77,0.29,27.41
Stripe_s005,26.54,25.62,53.75,0.92,27.21
Stripe_s005,26.43,25.22,52.69,1.21,26.26
Stripe_s005,26.05,26.4,47.88,0.35,21.84
Stripe_s005,25.93,26.11,54.86,0.18,28.92
Stripe_s005,25.95,26.01,51.45,0.06,25.5
Stripe_s005,26.03,26.87,53.18,0.84,27.14
Stripe_s005,26.13,25.92,52.16,0.21,26.03
Stripe_s005,25.85,32.85,54.3,7.0,28.45
Stripe_s005,27.0,29.77,46.87,2.77,19.87
Stripe_s005,26.54,26.58,53.03,0.04,26.49
Stripe_s005,25.56,26.44,54.15,0.88,28.58
Stripe_s005,26.35,25.63,54.8,0.72,28.45
Stripe_s005,26.29,25.71,54.19,0.58,27.9
Stripe_s005,26.47,26.77,50.59,0.3,24.12
Stripe_s005,26.28,25.8,54.31,0.48,28.03
Stripe_s005,25.98,26.74,53.81,0.76,27.83
Stripe_s005,25.95,29.12,52.32,3.18,26.37
Stripe_s005,25.98,25.8,53.81,0.18,27.83
Stripe_s005,26.55,26.57,53.92,0.03,27.37
Stripe_s005,26.68,25.91,53.25,0.77,26.57
Stripe_s005,26.43,25.83,53.19,0.6,26.76
Stripe_s005,26.11,26.25,51.35,0.14,25.24
Stripe_s005,26.23,27.51,54.4,1.28,28.17
Stripe_s005,26.78,25.84,53.32,0.94,26.54
Stripe_s005,26.39,27.08,53.12,0.68,26.73
Stripe_s005,26.12,25.65,54.43,0.47,28.31
Stripe_s005,25.81,26.96,51.72,1.15,25.91
Stripe_s005,26.2,25.81,54.09,0.39,27.89
Stripe_s005,25.61,31.28,53.8,5.67,28.19
Stripe_s005,26.06,25.52,54.25,0.55,28.19
Stripe_s005,26.46,29.43,53.6,2.97,27.13
Stripe_s005,26.47,26.22,54.58,0.26,28.1
Stripe_s005,26.63,25.69,51.94,0.94,25.31
Stripe_s005,26.44,23.87,52.94,2.56,26.51
Stripe_s005,25.88,26.07,52.45,0.19,26.58
Stripe_s005,25.63,26.5,55.1,0.87,29.46
Stripe_s005,26.19,26.8,51.56,0.61,25.37
Stripe_s005,27.01,26.8,52.9,0.21,25.89
Stripe_s005,25.9,26.5,53.68,0.6,27.78
Stripe_s005,26.24,26.16,54.12,0.08,27.88
Stripe_s005,26.64,26.95,51.63,0.3,24.98
Stripe_s005,26.13,26.32,52.07,0.19,25.94
Stripe_s005,26.78,26.3,51.84,0.48,25.06
Stripe_s005,26.83,26.76,53.85,0.07,27.02
Stripe_s005,25.91,25.5,52.65,0.42,26.74
Stripe_s005,26.59,26.26,53.26,0.33,26.67
Stripe_s005,25.81,26.19,53.91,0.38,28.09
Stripe_s005,26.2,25.48,53.67,0.72,27.48
Stripe_s005,26.34,31.44,53.74,5.1,27.39
Stripe_s005,26.03,26.59,54.48,0.56,28.45
Stripe_s005,26.36,31.0,53.29,4.65,26.94
Stripe_s005,26.27,26.07,52.35,0.19,26.09
Stripe_s005,26.11,26.37,54.11,0.27,28.0
Stripe_s005,26.17,26.16,54.56,0.01,28.39
Stripe_s005,25.88,26.17,54.96,0.29,29.08
Stripe_s005,26.71,27.16,54.0,0.45,27.29
Stripe_s005,26.73,26.06,52.19,0.67,25.47
Stripe_s005,26.46,25.93,54.94,0.53,28.48
Stripe_s005,26.48,25.64,52.48,0.84,25.99
Stripe_s005,26.23,26.33,54.02,0.1,27.8
Stripe_s005,26.5,26.06,54.41,0.44,27.91
Stripe_s005,26.31,25.87,51.09,0.44,24.78
Stripe_s005,26.36,25.76,54.18,0.6,27.81
SaltPepper_p002,21.07,21.84,14.66,0.78,6.41
SaltPepper_p002,22.22,21.93,14.66,0.3,7.56
SaltPepper_p002,21.43,21.59,14.66,0.16,6.77
SaltPepper_p002,21.5,20.9,14.66,0.6,6.84
SaltPepper_p002,21.88,22.3,14.66,0.42,7.22
SaltPepper_p002,22.06,21.76,14.66,0.3,7.4
SaltPepper_p002,21.81,22.16,14.66,0.34,7.15
SaltPepper_p002,21.34,21.46,14.66,0.13,6.68
SaltPepper_p002,22.34,21.76,14.66,0.59,7.68
SaltPepper_p002,22.53,22.23,14.66,0.29,7.87
SaltPepper_p002,21.9,21.94,14.66,0.04,7.24
SaltPepper_p002,21.9,21.26,14.66,0.64,7.24
SaltPepper_p002,22.85,23.96,14.66,1.11,8.19
SaltPepper_p002,21.75,21.97,14.66,0.21,7.09
SaltPepper_p002,21.99,21.89,14.66,0.1,7.33
SaltPepper_p002,22.66,22.61,14.66,0.04,8.0
SaltPepper_p002,21.42,21.8,14.66,0.38,6.76
SaltPepper_p002,21.4,21.1,14.66,0.3,6.74
SaltPepper_p002,21.43,20.64,14.66,0.79,6.77
SaltPepper_p002,22.2,21.5,14.66,0.71,7.54
SaltPepper_p002,22.47,22.47,14.66,0.01,7.81
SaltPepper_p002,21.71,20.74,14.66,0.97,7.05
SaltPepper_p002,22.35,24.05,14.66,1.7,7.69
SaltPepper_p002,21.93,21.36,14.66,0.57,7.27
SaltPepper_p002,22.19,22.82,14.66,0.64,7.53
SaltPepper_p002,22.46,21.75,14.66,0.72,7.8
SaltPepper_p002,22.26,21.59,14.66,0.67,7.6
SaltPepper_p002,22.34,21.41,14.66,0.92,7.68
SaltPepper_p002,22.62,22.84,14.66,0.22,7.96
SaltPepper_p002,22.66,22.58,14.66,0.07,8.0
SaltPepper_p002,21.43,21.85,14.66,0.43,6.77
SaltPepper_p002,22.03,22.33,14.66,0.3,7.37
SaltPepper_p002,22.21,21.84,14.66,0.37,7.55
SaltPepper_p002,22.23,21.71,14.66,0.52,7.57
SaltPepper_p002,22.59,22.26,14.66,0.33,7.93
SaltPepper_p002,21.94,21.83,14.66,0.11,7.28
SaltPepper_p002,21.49,21.64,14.66,0.15,6.83
SaltPepper_p002,21.03,22.63,14.66,1.6,6.37
SaltPepper_p002,21.91,21.83,14.66,0.08,7.25
SaltPepper_p002,23.07,22.61,14.66,0.46,8.41
SaltPepper_p002,21.66,21.17,14.66,0.49,7.0
SaltPepper_p002,22.14,21.61,14.66,0.52,7.48
SaltPepper_p002,22.57,22.75,14.66,0.18,7.91
SaltPepper_p002,21.68,21.04,14.66,0.65,7.02
SaltPepper_p002,21.2,21.0,14.66,0.2,6.54
SaltPepper_p002,21.04,21.4,14.66,0.36,6.38
SaltPepper_p002,22.42,20.73,14.66,1.69,7.76
SaltPepper_p002,23.81,23.25,14.66,0.56,9.15
SaltPepper_p002,21.43,20.56,14.66,0.87,6.77
SaltPepper_p002,22.79,23.35,14.66,0.56,8.13
SaltPepper_p002,22.01,21.61,14.66,0.4,7.35
SaltPepper_p002,21.46,21.48,14.66,0.02,6.8
SaltPepper_p002,21.6,22.01,14.66,0.41,6.94
SaltPepper_p002,22.88,22.37,14.66,0.51,8.22
SaltPepper_p002,22.59,22.21,14.66,0.38,7.93
SaltPepper_p002,22.42,22.15,14.66,0.27,7.76
SaltPepper_p002,21.66,20.45,14.66,1.22,7.0
SaltPepper_p002,22.45,22.89,14.66,0.44,7.79
SaltPepper_p002,21.88,21.98,14.66,0.1,7.22
SaltPepper_p002,23.03,23.86,14.66,0.83,8.37
SaltPepper_p002,22.12,21.64,14.66,0.48,7.46
SaltPepper_p002,22.65,21.38,14.66,1.27,7.99
SaltPepper_p002,21.73,20.82,14.66,0.91,7.07
SaltPepper_p002,21.49,21.76,14.66,0.26,6.83
SaltPepper_p002,21.92,20.94,14.66,0.98,7.26
SaltPepper_p002,21.57,21.57,14.66,0.01,6.91
SaltPepper_p002,22.39,21.73,14.66,0.66,7.73
SaltPepper_p002,22.01,21.62,14.66,0.38,7.35
SaltPepper_p002,21.64,21.69,14.66,0.05,6.98
SaltPepper_p002,22.22,22.02,14.66,0.2,7.56
SaltPepper_p002,21.85,21.83,14.66,0.02,7.19
SaltPepper_p002,21.71,21.04,14.66,0.67,7.05
SaltPepper_p002,23.29,22.96,14.66,0.33,8.63
SaltPepper_p002,22.42,23.08,14.66,0.66,7.76
SaltPepper_p002,22.72,22.25,14.66,0.47,8.06
SaltPepper_p002,21.6,21.0,14.66,0.6,6.94
SaltPepper_p002,23.59,22.15,14.66,1.44,8.93
SaltPepper_p002,22.15,21.66,14.66,0.49,7.49
SaltPepper_p002,21.42,21.18,14.66,0.24,6.76
SaltPepper_p002,22.44,21.69,14.66,0.75,7.78
SaltPepper_p002,22.42,21.66,14.66,0.77,7.76
SaltPepper_p002,22.18,22.36,14.66,0.19,7.52
SaltPepper_p002,21.88,21.73,14.66,0.15,7.22
SaltPepper_p002,21.06,21.17,14.66,0.1,6.4
SaltPepper_p002,22.96,21.88,14.66,1.08,8.3
SaltPepper_p002,22.51,21.66,14.66,0.86,7.85
SaltPepper_p002,22.58,21.47,14.66,1.12,7.92
SaltPepper_p002,22.41,22.42,14.66,0.01,7.75
SaltPepper_p002,22.01,22.21,14.66,0.2,7.35
SaltPepper_p002,22.85,22.96,14.66,0.11,8.19
SaltPepper_p002,21.99,21.92,14.66,0.07,7.33
SaltPepper_p002,22.44,21.95,14.66,0.5,7.78
SaltPepper_p002,21.66,21.67,14.66,0.0,7.0
SaltPepper_p002,22.56,22.77,14.66,0.21,7.9
SaltPepper_p002,21.69,20.67,14.66,1.02,7.03
SaltPepper_p002,21.29,21.07,14.66,0.22,6.63
SaltPepper_p002,21.64,21.24,14.66,0.41,6.98
SaltPepper_p002,21.16,21.04,14.66,0.12,6.5
SaltPepper_p002,21.72,21.18,14.66,0.54,7.06
SaltPepper_p002,21.94,23.06,14.66,1.12,7.28
SaltPepper_p002,20.85,21.0,14.66,0.15,6.19
SaltPepper_p002,22.49,22.32,14.66,0.16,7.83
SaltPepper_p002,22.14,22.22,14.66,0.09,7.48
SaltPepper_p002,21.79,20.79,14.66,1.0,7.13
SaltPepper_p002,21.92,21.66,14.66,0.26,7.27
SaltPepper_p002,22.53,22.35,14.66,0.18,7.87
SaltPepper_p002,21.91,22.0,14.66,0.1,7.25
SaltPepper_p002,21.72,21.91,14.66,0.19,7.06
SaltPepper_p002,21.7,21.69,14.66,0.01,7.04
SaltPepper_p002,22.7,22.42,14.66,0.28,8.04
SaltPepper_p002,21.18,22.06,14.66,0.88,6.52
SaltPepper_p002,20.74,21.35,14.66,0.61,6.08
SaltPepper_p002,22.54,21.54,14.66,1.0,7.88
SaltPepper_p002,21.65,22.01,14.66,0.37,6.99
SaltPepper_p002,22.21,22.62,14.66,0.41,7.55
SaltPepper_p002,22.86,21.99,14.66,0.87,8.2
SaltPepper_p002,21.64,20.76,14.66,0.88,6.98
SaltPepper_p002,22.27,21.96,14.66,0.31,7.61
SaltPepper_p002,21.52,20.63,14.66,0.89,6.86
SaltPepper_p002,22.44,22.21,14.66,0.23,7.78
SaltPepper_p002,21.87,21.43,14.66,0.43,7.21
SaltPepper_p002,21.97,21.83,14.66,0.13,7.31
SaltPepper_p002,21.61,21.56,14.66,0.05,6.95
SaltPepper_p002,21.4,21.22,14.66,0.18,6.74
SaltPepper_p002,22.48,21.84,14.66,0.64,7.82
SaltPepper_p002,21.28,20.84,14.66,0.44,6.62
SaltPepper_p002,21.56,21.4,14.66,0.17,6.9
SaltPepper_p002,21.82,21.91,14.66,0.09,7.16
SaltPepper_p002,22.32,21.3,14.66,1.02,7.66
SaltPepper_p002,22.12,21.78,14.66,0.34,7.46
SaltPepper_p002,22.22,22.26,14.66,0.04,7.56
SaltPepper_p002,21.77,20.98,14.66,0.78,7.11
SaltPepper_p002,23.39,21.7,14.66,1.69,8.73
SaltPepper_p002,22.49,22.09,14.66,0.39,7.83
SaltPepper_p002,21.55,21.03,14.66,0.52,6.89
SaltPepper_p002,21.71,20.98,14.66,0.73,7.05
SaltPepper_p002,21.96,21.2,14.66,0.75,7.3
SaltPepper_p002,21.33,21.46,14.66,0.13,6.67
SaltPepper_p002,21.08,21.24,14.66,0.16,6.42
SaltPepper_p002,22.62,22.43,14.66,0.19,7.96
SaltPepper_p002,22.18,21.39,14.66,0.78,7.52
SaltPepper_p002,22.58,21.35,14.66,1.23,7.92
SaltPepper_p002,21.7,21.82,14.66,0.12,7.04
SaltPepper_p002,22.43,21.52,14.66,0.91,7.77
SaltPepper_p002,23.33,23.65,14.66,0.32,8.67
SaltPepper_p002,21.54,21.61,14.66,0.08,6.88
SaltPepper_p002,21.66,21.4,14.66,0.26,7.0
SaltPepper_p002,22.25,22.73,14.66,0.48,7.59
SaltPepper_p002,22.28,21.68,14.66,0.6,7.62
SaltPepper_p002,22.55,21.92,14.66,0.64,7.89
SaltPepper_p002,21.38,20.9,14.66,0.47,6.72
SaltPepper_p002,20.76,20.64,14.66,0.12,6.1
SaltPepper_p002,21.03,20.9,14.66,0.13,6.37
SaltPepper_p002,23.2,21.32,14.66,1.88,8.54
SaltPepper_p002,23.1,22.68,14.66,0.42,8.44
SaltPepper_p002,22.47,21.68,14.66,0.79,7.81
SaltPepper_p002,22.33,21.75,14.66,0.57,7.67
SaltPepper_p002,21.9,21.11,14.66,0.8,7.24
SaltPepper_p002,22.84,22.1,14.66,0.74,8.18
SaltPepper_p002,21.39,21.75,14.66,0.36,6.73
SaltPepper_p002,21.47,20.96,14.66,0.51,6.81
SaltPepper_p002,21.47,20.9,14.66,0.56,6.81
SaltPepper_p002,22.1,21.26,14.66,0.84,7.44
SaltPepper_p002,21.19,21.2,14.66,0.01,6.53
SaltPepper_p002,22.02,21.56,14.66,0.45,7.36
SaltPepper_p002,21.99,21.1,14.66,0.88,7.33
SaltPepper_p002,22.16,21.9,14.66,0.26,7.5
SaltPepper_p002,23.0,22.27,14.66,0.73,8.34
SaltPepper_p002,22.2,21.24,14.66,0.95,7.54
SaltPepper_p002,21.52,21.19,14.66,0.33,6.86
SaltPepper_p002,22.41,21.96,14.66,0.45,7.75
SaltPepper_p002,21.49,21.0,14.66,0.49,6.83
SaltPepper_p002,22.01,21.4,14.66,0.61,7.35
SaltPepper_p002,21.84,21.31,14.66,0.53,7.18
SaltPepper_p002,21.95,20.87,14.66,1.08,7.29
SaltPepper_p002,21.69,21.23,14.66,0.46,7.03
SaltPepper_p002,22.17,21.69,14.66,0.48,7.51
SaltPepper_p002,21.98,21.98,14.66,0.0,7.32
SaltPepper_p002,22.43,21.41,14.66,1.03,7.77
SaltPepper_p002,21.36,21.13,14.66,0.23,6.7
SaltPepper_p002,21.59,21.08,14.66,0.51,6.93
SaltPepper_p002,21.21,21.11,14.66,0.1,6.55
SaltPepper_p002,22.55,21.77,14.66,0.78,7.89
SaltPepper_p002,21.99,22.07,14.66,0.08,7.33
SaltPepper_p002,21.8,21.48,14.66,0.32,7.14
SaltPepper_p002,21.05,20.82,14.66,0.23,6.39
SaltPepper_p002,23.1,22.54,14.66,0.56,8.44
SaltPepper_p002,22.51,22.09,14.66,0.43,7.85
SaltPepper_p002,22.28,21.67,14.66,0.61,7.62
SaltPepper_p002,22.25,21.99,14.66,0.26,7.59
SaltPepper_p002,21.16,21.59,14.66,0.43,6.5
SaltPepper_p002,21.83,22.05,14.66,0.22,7.17
SaltPepper_p002,21.76,20.62,14.66,1.14,7.1
SaltPepper_p002,21.12,20.95,14.66,0.17,6.46
SaltPepper_p002,22.43,21.24,14.66,1.19,7.77
SaltPepper_p002,23.36,23.05,14.66,0.32,8.7
SaltPepper_p002,22.03,22.46,14.66,0.43,7.37
SaltPepper_p002,22.04,21.78,14.66,0.26,7.38
SaltPepper_p002,22.27,22.02,14.66,0.24,7.61
SaltPepper_p002,21.46,21.76,14.66,0.3,6.8
SaltPepper_p002,22.53,21.74,14.66,0.78,7.87
SaltPepper_p002,21.46,21.2,14.66,0.26,6.8
SaltPepper_p002,22.55,22.53,14.66,0.02,7.89
SaltPepper_p002,22.35,21.97,14.66,0.38,7.69
SaltPepper_p002,21.37,21.52,14.66,0.15,6.71
SaltPepper_p002,21.28,21.42,14.66,0.14,6.62
SaltPepper_p002,22.3,22.06,14.66,0.24,7.64
SaltPepper_p002,20.8,20.82,14.66,0.02,6.14
SaltPepper_p002,21.6,22.5,14.66,0.9,6.94
SaltPepper_p002,21.72,21.12,14.66,0.6,7.06
SaltPepper_p002,22.25,21.94,14.66,0.31,7.59
SaltPepper_p002,21.89,22.21,14.66,0.31,7.23
SaltPepper_p002,22.23,22.36,14.66,0.13,7.57
SaltPepper_p002,21.45,22.23,14.66,0.79,6.79
SaltPepper_p002,21.99,21.56,14.66,0.43,7.33
SaltPepper_p002,21.68,21.86,14.66,0.18,7.02
SaltPepper_p002,22.99,21.85,14.66,1.14,8.33
SaltPepper_p002,22.02,21.68,14.66,0.34,7.36
SaltPepper_p002,21.71,21.1,14.66,0.61,7.05
SaltPepper_p002,21.5,21.08,14.66,0.42,6.84
SaltPepper_p002,23.07,22.97,14.66,0.09,8.41
SaltPepper_p002,22.28,21.79,14.66,0.49,7.62
SaltPepper_p002,22.71,21.17,14.66,1.55,8.05
SaltPepper_p002,23.01,22.28,14.66,0.73,8.35
SaltPepper_p002,22.76,23.26,14.66,0.49,8.1
SaltPepper_p002,21.81,21.11,14.66,0.71,7.16
SaltPepper_p002,22.56,22.03,14.66,0.53,7.9
SaltPepper_p002,21.66,21.48,14.66,0.19,7.0
SaltPepper_p002,22.7,21.56,14.66,1.14,8.04
SaltPepper_p002,22.27,21.5,14.66,0.78,7.62
SaltPepper_p002,21.79,21.29,14.66,0.5,7.13
SaltPepper_p002,21.89,21.25,14.66,0.64,7.23
SaltPepper_p002,22.34,22.25,14.66,0.1,7.68
SaltPepper_p002,21.8,21.18,14.66,0.62,7.14
SaltPepper_p002,21.47,21.34,14.66,0.13,6.81
SaltPepper_p002,22.02,23.42,14.66,1.4,7.36
SaltPepper_p002,22.13,21.71,14.66,0.43,7.47
SaltPepper_p002,22.46,21.92,14.66,0.54,7.8
SaltPepper_p002,21.86,21.07,14.66,0.78,7.2
SaltPepper_p002,22.0,21.66,14.66,0.34,7.34
SaltPepper_p002,21.95,21.65,14.66,0.3,7.29
SaltPepper_p002,21.84,21.19,14.66,0.65,7.18
SaltPepper_p002,21.87,20.95,14.66,0.93,7.21
SaltPepper_p002,20.88,20.95,14.66,0.06,6.22
SaltPepper_p002,21.7,21.24,14.66,0.45,7.04
SaltPepper_p002,21.5,20.56,14.66,0.94,6.84
SaltPepper_p002,21.78,21.47,14.66,0.3,7.12
SaltPepper_p002,22.46,21.89,14.66,0.58,7.8
SaltPepper_p002,21.85,21.83,14.66,0.02,7.19
SaltPepper_p002,22.58,21.62,14.66,0.97,7.92
SaltPepper_p002,21.57,21.33,14.66,0.24,6.91
SaltPepper_p002,21.28,20.98,14.66,0.3,6.62
SaltPepper_p002,21.78,21.81,14.66,0.03,7.12
SaltPepper_p002,22.01,20.74,14.66,1.27,7.35
SaltPepper_p002,22.15,22.54,14.66,0.4,7.49
SaltPepper_p002,21.34,21.45,14.66,0.11,6.68
SaltPepper_p002,22.36,21.49,14.66,0.87,7.7
SaltPepper_p002,22.42,22.89,14.66,0.48,7.76
SaltPepper_p002,22.01,23.12,14.66,1.11,7.35
SaltPepper_p002,21.8,21.21,14.66,0.6,7.14
SaltPepper_p002,21.65,21.73,14.66,0.08,6.99
SaltPepper_p002,21.69,21.57,14.66,0.12,7.03
SaltPepper_p002,21.98,22.89,14.66,0.91,7.32
SaltPepper_p002,21.44,21.39,14.66,0.05,6.78
SaltPepper_p002,22.67,22.4,14.66,0.28,8.02
SaltPepper_p002,22.35,21.15,14.66,1.2,7.69
SaltPepper_p002,21.91,21.78,14.66,0.13,7.25
SaltPepper_p002,22.2,20.76,14.66,1.45,7.54
SaltPepper_p002,22.22,22.29,14.66,0.07,7.56
SaltPepper_p002,22.04,23.49,14.66,1.44,7.38
SaltPepper_p002,22.07,21.53,14.66,0.54,7.41
SaltPepper_p002,21.22,20.72,14.66,0.5,6.56
SaltPepper_p002,22.34,21.86,14.66,0.48,7.68
SaltPepper_p002,22.26,23.04,14.66,0.78,7.6
SaltPepper_p002,22.47,20.78,14.66,1.68,7.81
SaltPepper_p002,21.01,21.66,14.66,0.65,6.35
SaltPepper_p002,22.36,23.79,14.66,1.43,7.7
SaltPepper_p002,22.34,20.96,14.66,1.38,7.68
SaltPepper_p002,22.14,21.31,14.66,0.83,7.48
SaltPepper_p002,22.7,22.71,14.66,0.0,8.04
SaltPepper_p002,22.19,22.02,14.66,0.17,7.53
SaltPepper_p002,21.95,21.86,14.66,0.08,7.29
SaltPepper_p002,22.53,22.98,14.66,0.46,7.87
SaltPepper_p002,22.66,22.24,14.66,0.42,8.0
SaltPepper_p002,22.25,20.92,14.66,1.34,7.59
SaltPepper_p002,22.31,22.91,14.66,0.6,7.65
SaltPepper_p002,21.03,21.65,14.66,0.62,6.37
SaltPepper_p002,22.84,22.45,14.66,0.39,8.18
SaltPepper_p002,21.83,22.45,14.66,0.62,7.17
SaltPepper_p002,21.64,21.14,14.66,0.5,6.98
SaltPepper_p002,21.98,21.78,14.66,0.21,7.32
SaltPepper_p002,21.73,21.69,14.66,0.04,7.07
SaltPepper_p002,22.29,20.83,14.66,1.46,7.63
SaltPepper_p002,21.42,20.97,14.66,0.45,6.76
SaltPepper_p002,21.73,20.68,14.66,1.04,7.07
SaltPepper_p002,21.48,20.99,14.66,0.48,6.82
SaltPepper_p002,22.01,22.73,14.66,0.72,7.35
SaltPepper_p002,22.18,22.17,14.66,0.01,7.52
SaltPepper_p002,22.91,22.87,14.66,0.04,8.25
SaltPepper_p002,21.96,22.4,14.66,0.44,7.3
SaltPepper_p002,21.85,21.59,14.66,0.26,7.19
SaltPepper_p002,21.48,21.03,14.66,0.45,6.82
SaltPepper_p002,22.31,22.3,14.66,0.01,7.65
SaltPepper_p002,21.81,20.66,14.66,1.14,7.15
SaltPepper_p002,22.26,22.39,14.66,0.13,7.6
SaltPepper_p002,21.82,22.56,14.66,0.74,7.16
SaltPepper_p002,21.32,21.13,14.66,0.19,6.66
SaltPepper_p002,21.5,21.12,14.66,0.38,6.84
SaltPepper_p002,21.78,21.1,14.66,0.68,7.12
SaltPepper_p002,21.6,21.33,14.66,0.27,6.94
SaltPepper_p002,22.05,21.33,14.66,0.73,7.39
SaltPepper_p002,22.59,24.1,14.66,1.5,7.93
SaltPepper_p002,21.24,21.48,14.66,0.24,6.58
SaltPepper_p002,21.54,21.98,14.66,0.45,6.88
SaltPepper_p002,21.77,21.35,14.66,0.41,7.11
SaltPepper_p002,22.46,22.08,14.66,0.38,7.8
SaltPepper_p002,23.03,22.87,14.66,0.16,8.37
SaltPepper_p002,21.95,22.5,14.66,0.54,7.29
SaltPepper_p002,21.74,21.59,14.66,0.16,7.08
SaltPepper_p002,20.95,20.84,14.66,0.12,6.29
SaltPepper_p002,21.11,20.85,14.66,0.26,6.45
SaltPepper_p002,22.02,22.93,14.66,0.9,7.36
SaltPepper_p002,22.37,21.31,14.66,1.06,7.71
SaltPepper_p002,23.08,21.79,14.66,1.28,8.42
SaltPepper_p002,21.98,21.1,14.66,0.88,7.32
SaltPepper_p002,20.93,21.31,14.66,0.38,6.27
SaltPepper_p002,22.02,21.44,14.66,0.57,7.36
SaltPepper_p002,22.63,21.88,14.66,0.75,7.97
SaltPepper_p002,23.83,22.57,14.66,1.26,9.17
SaltPepper_p002,23.26,22.75,14.66,0.51,8.6
SaltPepper_p002,22.6,20.7,14.66,1.9,7.94
SaltPepper_p002,21.7,21.35,14.66,0.34,7.04
SaltPepper_p002,21.96,21.54,14.66,0.43,7.3
SaltPepper_p002,22.85,21.66,14.66,1.18,8.19
SaltPepper_p002,22.69,22.57,14.66,0.12,8.03
SaltPepper_p002,21.38,21.03,14.66,0.35,6.72
SaltPepper_p002,21.48,21.5,14.66,0.03,6.82
SaltPepper_p002,20.95,21.35,14.66,0.4,6.29
SaltPepper_p002,21.97,21.63,14.66,0.34,7.31
SaltPepper_p002,21.47,21.31,14.66,0.16,6.81
SaltPepper_p002,22.74,21.45,14.66,1.29,8.08
SaltPepper_p002,22.6,22.6,14.66,0.0,7.94
SaltPepper_p002,21.1,21.11,14.66,0.01,6.44
SaltPepper_p002,21.82,21.71,14.66,0.11,7.16
SaltPepper_p002,21.63,21.79,14.66,0.15,6.97
SaltPepper_p002,20.91,21.53,14.66,0.62,6.25
SaltPepper_p002,22.09,22.2,14.66,0.11,7.43
SaltPepper_p002,22.24,22.38,14.66,0.14,7.58
SaltPepper_p002,22.28,22.43,14.66,0.15,7.62
SaltPepper_p002,22.41,22.33,14.66,0.07,7.75
SaltPepper_p002,22.36,21.62,14.66,0.73,7.7
SaltPepper_p002,21.61,22.76,14.66,1.15,6.95
SaltPepper_p002,22.93,21.99,14.66,0.94,8.27
SaltPepper_p002,22.22,21.41,14.66,0.81,7.56
SaltPepper_p002,21.54,21.69,14.66,0.15,6.88
SaltPepper_p002,21.35,20.75,14.66,0.6,6.69
